ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Industry Group,CIP2,ID CIP2
"221MP","Electric & gas, and other combinations",2020,"2020","true","true",9171,2351.0922498514296,138418.56973067278,22930.09506993623,0.00205535449990632,472,"electric-gas-and-other-combinations","Engineering","14"
"334M1","Communications, & audio & video equipment manufacturing",2019,"2019","true","true",27299,4056.0932052446947,137886.63617714934,12630.285836148545,0.006341762921350664,1399,"communications-audio-video-equipment-manufacturing","Engineering","14"
"5182","Data processing, hosting & related services",2019,"2019","true","true",10167,2475.4616288342218,137747.0875381135,25111.918379704766,0.002361870530838939,509,"data-processing-hosting-related-services","Engineering","14"
"454110","Electronic shopping and mail-order houses",2018,"2018","true","true",18660,3353.533878105346,137708.4792068596,20188.31492112211,0.004489460954320818,798,"electronic-shopping-and-mail-order-houses","Engineering","14"
"454112","Electronic auctions",2015,"2015","true","true",1095,812.4190571239529,137111.700456621,62187.17941915189,0.00029374886323213885,47,"electronic-auctions","Engineering","14"
"5415","Computer Systems Design",2020,"2020","true","true",387002,15253.29546660592,136712.81131363663,3903.587633665119,0.08673277746949577,17787,"computer-systems-design","Engineering","14"
"2121","Coal mining",2018,"2018","true","true",2489,1224.851640734954,136650.22619525914,46381.48299069723,0.0005988353866722677,118,"coal-mining","Engineering","14"
"6212","Offices of dentists",2018,"2018","true","true",6580,1991.4888285478798,136640.18662613982,38633.68739252679,0.0015831003793907279,338,"offices-of-dentists","Engineering","14"
"2212P","Natural gas distribution",2018,"2018","true","true",6181,1930.1670419329862,136600.583077172,34040.82038346875,0.0014871038670234177,310,"natural-gas-distribution","Engineering","14"
"2121","Coal mining",2017,"2017","true","true",2924,1327.574835916602,136541.7910396717,43448.585741175,0.0007303392255856514,135,"coal-mining","Engineering","14"
"3341","Computer & peripheral equipment manufacturing",2015,"2015","true","true",36433,4685.599046527141,136507.3719430187,11083.59138401992,0.00977365509966805,1784,"computer-peripheral-equipment-manufacturing","Engineering","14"
"5182","Data processing, hosting & related services",2018,"2018","true","true",10068,2463.379481609076,136383.6746126341,25952.503055737852,0.002422287936125509,510,"data-processing-hosting-related-services","Engineering","14"
"6212","Offices of dentists",2019,"2019","true","true",6545,1986.186136877997,136356.19129106187,40213.48798218276,0.0015204527023055824,338,"offices-of-dentists","Engineering","14"
"3254","Pharmaceutical & medicine manufacturing",2017,"2017","true","true",37587,4759.229248195393,135828.57493282252,13021.455913427286,0.009388255975406252,1834,"pharmaceutical-medicine-manufacturing","Engineering","14"
"334M1","Communications, & audio & video equipment manufacturing",2017,"2017","true","true",29102,4187.859201905439,135798.21967562367,11989.623870533687,0.007268923441516289,1501,"communications-audio-video-equipment-manufacturing","Engineering","14"
"424M","Drugs, sundries, & chemical & allied products merchant  wholesalers ",2018,"2018","true","true",7680,2151.5126021302713,135765.04166666666,31843.509131873012,0.0018477524184986002,366,"drugs-sundries-chemical-allied-products-merchant-wholesalers","Engineering","14"
"221MP","Electric & gas, and other combinations",2019,"2019","true","true",9197,2354.422008527435,135670.85984560184,22001.56468832115,0.0021365322388242083,480,"electric-gas-and-other-combinations","Engineering","14"
"334M2","Electronic component & product manufacturing, n.e.c. ",2016,"2016","true","true",132552,8934.35875907738,135606.80096867646,6137.124170435454,0.034427838987673175,6802,"electronic-component-product-manufacturing-nec","Engineering","14"
"2121","Coal mining",2016,"2016","true","true",3259,1401.5607051328473,135474.11537281374,41627.22329974952,0.0008464627260307418,149,"coal-mining","Engineering","14"
"2212P","Natural gas distribution",2020,"2020","true","true",6667,2004.6115077375039,135173.62591870406,31826.765657431304,0.0014941716771208634,321,"natural-gas-distribution","Engineering","14"
"3253","Agricultural chemical manufacturing",2018,"2018","true","true",1488,947.0523828369207,134954.71034946237,60905.592496848454,0.0003580020310841038,85,"agricultural-chemical-manufacturing","Engineering","14"
"6212","Offices of dentists",2017,"2017","true","true",5804,1870.3792041586269,134949.10130944176,39231.35124231289,0.001449688394425144,308,"offices-of-dentists","Engineering","14"
"325M","Industrial & miscellaneous chemicals",2017,"2017","true","true",45248,5221.627347122508,134858.1225468529,10475.934589753155,0.011301774719322694,2223,"industrial-miscellaneous-chemicals","Engineering","14"
"4241","Paper & paper products merchant wholesalers",2014,"2014","true","true",849,715.3642800428555,134736.27561837455,115578.0228526527,0.00023541050990082813,41,"paper-paper-products-merchant-wholesalers","Engineering","14"
"481","Air transportation",2018,"2018","true","true",21420,3592.9608704411803,134562.00821662,18553.768597661827,0.005153496979718753,1072,"air-transportation","Engineering","14"
"2123","Nonmetallic mineral mining & quarrying",2017,"2017","true","true",2092,1122.9293381683842,134426.30449330783,59259.55904320035,0.0005225272434764646,105,"nonmetallic-mineral-mining-quarrying","Engineering","14"
"2212P","Natural gas distribution",2019,"2019","true","true",6571,1990.127111574648,134294.40998325977,32281.609290264536,0.0015264926977616472,328,"natural-gas-distribution","Engineering","14"
"454111","Electronic shopping",2017,"2017","true","true",11364,2617.117068137931,134198.56617388243,26497.24469205417,0.0028384319287124973,487,"electronic-shopping","Engineering","14"
"4236","Household appliances & electrical & electronic goods merchant wholesalers",2019,"2019","true","true",15068,3013.563697023891,134161.9794929652,21713.107935235974,0.0035004096743071838,772,"household-appliances-electrical-electronic-goods-merchant-wholesalers","Engineering","14"
"4236","Household appliances & electrical & electronic goods merchant wholesalers",2020,"2020","true","true",15042,3010.9636596590576,133913.35633559368,21914.14996427299,0.003371130998537877,751,"household-appliances-electrical-electronic-goods-merchant-wholesalers","Engineering","14"
"2123","Nonmetallic mineral mining & quarrying",2018,"2018","true","true",2262,1167.663431750598,133742.00132625995,56307.32148919769,0.0005442208295109159,118,"nonmetallic-mineral-mining-quarrying","Engineering","14"
"3253","Agricultural chemical manufacturing",2017,"2017","true","true",1431,928.7362712903719,133639.90775681342,62775.69004756166,0.0003574266182671228,85,"agricultural-chemical-manufacturing","Engineering","14"
"3341","Computer & peripheral equipment manufacturing",2014,"2014","true","true",37647,4762.99306407975,133477.73575583711,10409.363639968018,0.010438750843623647,1866,"computer-peripheral-equipment-manufacturing","Engineering","14"
"517Z","Telecommunications, except wired telecommunications carriers ",2020,"2020","true","true",21765,3621.7811776923713,133234.664874799,14967.938925107157,0.0048778530902258265,1008,"telecommunications-except-wired-telecommunications-carriers","Engineering","14"
"6212","Offices of dentists",2020,"2020","true","true",7053,2061.822943356711,133115.59705090034,40463.48544938012,0.0015806798918154264,346,"offices-of-dentists","Engineering","14"
"6212","Offices of dentists",2016,"2016","true","true",5771,1865.053935842825,133070.9235834344,37958.802020571806,0.00149890653326892,304,"offices-of-dentists","Engineering","14"
"3253","Agricultural chemical manufacturing",2019,"2019","true","true",1539,963.1452837295667,132952.45419103315,57227.71339998998,0.0003575212694955373,85,"agricultural-chemical-manufacturing","Engineering","14"
"334M1","Communications, & audio & video equipment manufacturing",2015,"2015","true","true",31364,4347.517352318306,132714.89650554777,11313.575830630904,0.00841382588713498,1584,"communications-audio-video-equipment-manufacturing","Engineering","14"
"52M1","Banking & related activities",2017,"2017","true","true",44300,5166.655210242603,132629.9180361174,13232.977983108129,0.011064988951246359,2085,"banking-related-activities","Engineering","14"
"221MP","Electric & gas, and other combinations",2018,"2018","true","true",8930,2319.995518778405,132231.18790593505,21768.576822939387,0.0021484933720302734,459,"electric-gas-and-other-combinations","Engineering","14"
"3313","Aluminum production & processing",2017,"2017","true","true",3217,1392.5006741154127,132111.6841778054,44340.97457061177,0.0008035230125543914,175,"aluminum-production-processing","Engineering","14"
"334M1","Communications, & audio & video equipment manufacturing",2016,"2016","true","true",29484,4215.2417387014275,131991.1629697463,11336.363058617375,0.0076579033489691285,1531,"communications-audio-video-equipment-manufacturing","Engineering","14"
"3254","Pharmaceutical & medicine manufacturing",2016,"2016","true","true",34746,4575.868923933382,131711.7402578714,12772.603300931543,0.009024606897411523,1706,"pharmaceutical-medicine-manufacturing","Engineering","14"
"5415","Computer Systems Design",2019,"2019","true","true",364144,14797.027091656508,131488.69033678985,3845.2414948919563,0.08459338866743529,17394,"computer-systems-design","Engineering","14"
"334M2","Electronic component & product manufacturing, n.e.c. ",2015,"2015","true","true",133929,8980.532430842035,131373.4618267888,5895.174536708246,0.03592830274321199,6747,"electronic-component-product-manufacturing-nec","Engineering","14"
"334M1","Communications, & audio & video equipment manufacturing",2014,"2014","true","true",33204,4473.186918551469,131290.59191663656,10730.417091923126,0.0092067969031179,1701,"communications-audio-video-equipment-manufacturing","Engineering","14"
"443142","Electronics stores",2020,"2020","true","true",17614,3258.2015763555282,131246.04876802544,22367.120400783315,0.003947553610440511,828,"electronics-stores","Engineering","14"
"5416","Management, scientific & technical consulting services",2020,"2020","true","true",123512,8624.785864697435,131111.57867251764,7783.657447226977,0.027680835785893518,6155,"management-scientific-technical-consulting-services","Engineering","14"
"3321","Metal forgings & stampings",2020,"2020","true","true",2717,1279.7218864642657,130901.80603606919,53418.32792533069,0.0006089192210495554,134,"metal-forgings-stampings","Engineering","14"
"31411","Carpet & rug mills",2020,"2020","true","true",886,730.7861730656965,130802.09029345373,90855.84120755507,0.00019856548761498197,44,"carpet-rug-mills","Engineering","14"
"3254","Pharmaceutical & medicine manufacturing",2015,"2015","true","true",32607,4432.809570825042,130794.43211580336,12978.985694977991,0.008747277793068815,1598,"pharmaceutical-medicine-manufacturing","Engineering","14"
"6212","Offices of dentists",2015,"2015","true","true",5427,1808.6151500332805,130793.97180762852,38916.63360667177,0.0014558676536628472,278,"offices-of-dentists","Engineering","14"
"454310","Fuel dealers",2016,"2016","true","true",768,680.3841443423879,130777.8046875,110099.81999196149,0.00019947326590721376,36,"fuel-dealers","Engineering","14"
"2122","Metal ore mining",2019,"2019","true","true",3489,1450.173970845906,130658.64373746059,38719.63252925487,0.000810520928700409,155,"metal-ore-mining","Engineering","14"
"483","Water transportation",2020,"2020","true","true",2383,1198.4868929490901,130612.32941670164,53190.36487931683,0.0005340649627387157,113,"water-transportation","Engineering","14"
"5416","Management, scientific & technical consulting services",2019,"2019","true","true",122963,8605.593825245996,130584.70842448542,7821.8945029277975,0.02856522927938905,6291,"management-scientific-technical-consulting-services","Engineering","14"
"2123","Nonmetallic mineral mining & quarrying",2019,"2019","true","true",2542,1237.8236855700318,130529.48937844217,56217.761273942655,0.00059052570958912,125,"nonmetallic-mineral-mining-quarrying","Engineering","14"
"2122","Metal ore mining",2020,"2020","true","true",3310,1412.4852016320194,130482.78942598187,40787.25526497947,0.000741819146733172,153,"metal-ore-mining","Engineering","14"
"325M","Industrial & miscellaneous chemicals",2016,"2016","true","true",45761,5251.119833938858,130462.25995935404,10107.441775229108,0.011885541824453137,2253,"industrial-miscellaneous-chemicals","Engineering","14"
"4236","Household appliances & electrical & electronic goods merchant wholesalers",2018,"2018","true","true",16721,3174.5406971271045,130405.43621792956,19817.573655494092,0.004022951587202487,855,"household-appliances-electrical-electronic-goods-merchant-wholesalers","Engineering","14"
